id,name,average_amount_any_grant_aid,average_amount_any_loan_aid,average_coa,average_amount_personal_contribution,size_category,control,degree_urbanization,state,size,total_enrollment,percent_women,percent_men,percent_native_american,percent_asian_pacific_islander,percent_asian,percent_pacific_islander,percent_african_american,percent_hispanic,percent_white,percent_race_ethnicity_unknown,percent_nonresident_alien,percent_multiracial,total_students,type,degree_granting,percent_under_18,percent_men_under_18,percent_women_under_18,percent_18_to_19,percent_men_18_to_19,percent_women_18_to_19,percent_20_to_21,percent_men_20_to_21,percent_women_20_to_21,percent_22_to_24,percent_men_22_to_24,percent_women_22_to_24,percent_25_to_29,percent_men_25_to_29,percent_women_25_to_29,percent_30_to_34,percent_men_30_to_34,percent_women_30_to_34,percent_35_to_39,percent_men_35_to_39,percent_women_35_to_39,percent_40_to_49,percent_men_40_to_49,percent_women_40_to_49,percent_50_to_64,percent_men_50_to_64,percent_women_50_to_64,percent_65_over,percent_men_65_over,percent_women_65_over,percent_age_unknown,percent_men_age_unknown,percent_women_age_unknown
442569,Grantham University,578,2775,12681.5,9328.5,5-000 - 9-999,Private for-profit,Large,Missouri,5000,9323,28,71.72583932,1,2,2,0,26,9,49,12,0,2,9323,for-profit,yes,0,0,0,1,0,0,3,2,1,7,4,2,20,14,5,19,14,4,17,12,4,22,17,5,5,3,2,0,0,0,2,1,0
117946,Loyola Marymount University,19447,7187,51122.66667,24488.66667,5-000 - 9-999,Private not-for-profit,Large,California,5000,9352,57,42.52566296,0,11,11,0,6,20,51,1,4,6,9352,private,yes,1,0,0,27,11,16,28,12,16,18,8,10,13,6,7,4,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
228875,Texas Christian University,14953,8257,46110,22900,5-000 - 9-999,Private not-for-profit,Large,Texas,5000,9518,58,41.54234083,1,3,3,0,5,10,73,3,5,1,9518,private,yes,1,0,0,36,14,22,34,13,21,13,6,6,6,3,3,3,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0
185828,New Jersey Institute of Technology,13573,6293,30727.33333,10861.33333,5-000 - 9-999,Public,Large,New Jersey,5000,9558,26,73.56141452,0,20,19,0,9,17,29,8,16,0,9558,public,yes,0,0,0,19,13,5,20,15,4,26,19,6,18,12,5,7,5,1,3,2,0,3,2,0,1,0,0,0,0,0,0,0,0
201645,Case Western Reserve University,24904,7532,54133,21697,5-000 - 9-999,Private not-for-profit,Large,Ohio,5000,9636,49,51.35948526,0,13,13,0,5,3,52,10,16,1,9636,private,yes,0,0,0,17,9,8,19,10,8,23,11,11,21,11,10,7,3,3,3,1,1,4,1,2,2,0,1,0,0,0,-1,-1,-1
229063,Texas Southern University,10313,8387,22367.66667,3667.666667,5-000 - 9-999,Public,Large,Texas,5000,9730,58,41.66495375,0,5,5,0,83,6,3,1,3,0,9730,public,yes,0,0,0,15,6,9,15,7,8,22,10,12,21,9,12,9,3,5,5,1,3,6,2,4,3,1,1,0,0,0,-1,-1,-1
122612,University of San Francisco,23694,7170,50540.66667,19676.66667,5-000 - 9-999,Private not-for-profit,Large,California,5000,9799,63,36.89151954,0,17,17,0,4,16,41,4,12,6,9799,private,yes,0,0,0,21,7,14,23,7,15,18,7,11,17,6,10,7,2,4,3,1,2,4,1,3,2,0,2,0,0,0,0,0,0
212106,Duquesne University,14569,7865,38258.33333,15824.33333,5-000 - 9-999,Private not-for-profit,Large,Pennsylvania,5000,9933,57,42.64572637,0,2,2,0,5,2,80,5,4,1,9933,private,yes,0,0,0,25,9,15,25,10,14,20,8,11,12,5,6,5,2,2,2,1,1,4,1,2,2,0,1,0,0,0,1,0,0
113607,DeVry University-California,6597,8256,27866.5,13013.5,10-000 - 19-999,Private for-profit,Midsize,California,10000,10149,37,63.22790423,0,14,12,2,11,34,25,13,1,2,10149,for-profit,yes,0,0,0,12,7,5,12,8,4,14,9,5,23,15,7,14,9,5,8,5,3,9,5,4,3,1,1,0,0,0,-1,-1,-1
224147,Texas A & M University-Corpus Christi,7754,6115,19584,5715,10-000 - 19-999,Public,Large,Texas,10000,10162,62,38.34875025,1,5,5,0,5,41,42,1,5,1,10162,public,yes,1,0,0,20,7,13,21,8,12,21,9,11,15,5,9,7,2,4,4,1,3,5,1,3,2,0,2,0,0,0,-1,-1,-1
126580,University of Colorado-Colorado Springs,4671,5230,22097.33333,12196.33333,10-000 - 19-999,Public,Large,Colorado,10000,10183,53,46.92133949,1,4,4,0,4,11,71,6,1,2,10183,public,yes,3,1,1,22,10,11,20,8,11,16,8,8,15,7,7,8,4,4,4,2,2,6,2,3,3,1,1,0,0,0,-1,-1,-1
240329,University of Wisconsin-La Crosse,3195,5933,19883.33333,10755.33333,10-000 - 19-999,Public,Small,Wisconsin,10000,10284,59,41.17075068,0,3,3,0,1,2,88,1,4,1,10284,public,yes,0,0,0,33,13,20,34,14,19,19,8,10,5,2,3,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,-1,-1,-1
195030,University of Rochester,24622,6328,56760,25810,10-000 - 19-999,Private not-for-profit,Midsize,New York,10000,10290,51,49.07677357,0,8,8,0,4,4,54,9,18,2,10290,private,yes,0,0,0,21,10,10,22,11,11,17,8,9,19,10,9,8,4,4,3,1,1,3,1,2,1,0,1,0,0,0,0,0,0
174914,University of St Thomas,16486,8822,43724,18416,10-000 - 19-999,Private not-for-profit,Large,Minnesota,10000,10506,50,50.46640015,0,5,5,0,3,3,79,4,3,2,10506,private,yes,0,0,0,24,11,12,23,13,10,12,6,5,15,7,8,9,4,4,4,2,2,6,2,3,2,1,1,0,0,0,-1,-1,-1
131520,Howard University,13356,7361,39237,18520,10-000 - 19-999,Private not-for-profit,Large,District of Columbia,10000,10583,65,35.00897666,0,1,1,0,92,1,1,0,5,0,10583,private,yes,1,0,1,26,7,18,24,7,16,18,6,11,16,6,9,5,2,3,2,1,1,2,1,1,1,0,1,0,0,0,0,0,0
193654,The New School,15211,8089,52522.33333,29222.33333,10-000 - 19-999,Private not-for-profit,Large,New York,10000,10797,69,31.17532648,0,18,18,0,6,11,46,7,9,3,10797,private,yes,0,0,0,16,4,12,20,5,14,22,6,15,22,7,15,9,3,5,3,1,2,3,1,1,1,0,0,0,0,0,0,0,0
140951,Savannah College of Art and Design,11793,9910,43380,21677,10-000 - 19-999,Private not-for-profit,Midsize,Georgia,10000,10826,62,37.67781267,1,3,2,0,8,5,43,28,13,0,10826,private,yes,1,0,0,28,8,19,29,10,18,20,8,11,13,6,7,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1
217235,Johnson & Wales University-Providence,11070,7466,38771,20235,10-000 - 19-999,Private not-for-profit,Midsize,Rhode Island,10000,10849,57,43.25744308,0,2,2,0,7,8,45,22,15,1,10849,private,yes,2,0,1,34,13,20,31,13,17,15,7,7,8,3,4,2,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0
219602,Austin Peay State University,7350,5285,22432,9797,10-000 - 19-999,Public,Midsize,Tennessee,10000,10873,62,38.37947209,1,2,2,0,19,5,66,3,0,4,10873,public,yes,1,0,0,20,7,12,19,7,12,17,6,10,15,6,9,9,3,6,6,2,4,7,2,4,2,1,1,0,0,0,-1,-1,-1
199102,North Carolina A & T State University,8124,5678,17565,3763,10-000 - 19-999,Public,Large,North Carolina,10000,10881,54,45.71271023,0,1,1,0,85,1,7,3,2,0,10881,public,yes,1,0,0,31,13,17,24,10,13,19,9,10,9,4,4,4,2,2,3,1,1,4,1,2,1,0,1,0,0,0,0,0,0
166683,Massachusetts Institute of Technology,32550,5561,55270,17159,10-000 - 19-999,Private not-for-profit,Midsize,Massachusetts,10000,10894,37,63.10813292,0,17,17,0,4,9,35,7,27,2,10894,private,yes,1,0,0,18,9,8,18,10,8,20,13,7,28,19,9,8,6,2,2,2,0,1,1,0,0,0,0,0,0,0,-1,-1,-1
159939,University of New Orleans,6821,4880,20362.33333,8661.333333,10-000 - 19-999,Public,Large,Louisiana,10000,10903,52,48.06016693,1,6,6,0,15,7,55,9,6,1,10903,public,yes,2,0,1,15,7,8,17,8,8,22,10,11,21,10,10,9,4,4,4,1,2,4,1,2,2,0,1,0,0,0,-1,-1,-1
406015,University of Phoenix-Southern California Campus,5031,8906,23063.5,9126.5,10-000 - 19-999,Private for-profit,Midsize,California,10000,10996,60,39.57802837,0,5,3,1,13,26,14,37,3,1,10996,for-profit,yes,0,0,0,2,0,1,4,1,3,11,4,6,25,11,14,17,7,9,12,4,8,18,7,11,6,2,4,0,0,0,0,0,0
202480,University of Dayton,15426,7850,44090,20814,10-000 - 19-999,Private not-for-profit,Midsize,Ohio,10000,11045,50,49.76007243,0,1,1,0,5,2,80,4,7,0,11045,private,yes,1,0,0,31,15,15,29,14,15,15,8,6,9,4,4,4,2,2,2,1,1,3,1,2,1,0,1,0,0,0,0,0,0
233684,Strayer University-Virginia,1327,5596,25915.5,18992.5,10-000 - 19-999,Private for-profit,Midsize,Virginia,10000,11202,58,42.18889484,0,5,4,0,46,4,29,9,3,4,11202,for-profit,yes,0,0,0,0,0,0,1,0,0,6,2,3,20,8,11,19,8,11,14,6,8,26,11,14,10,4,6,0,0,0,0,0,0
127918,Regis University,16453,6962,41961,18546,10-000 - 19-999,Private not-for-profit,Large,Colorado,10000,11253,66,34.14200658,1,4,4,0,6,11,65,11,1,1,11253,private,yes,0,0,0,6,2,4,6,2,4,7,2,4,17,5,12,16,6,9,13,5,8,20,6,13,10,2,8,0,0,0,0,0,0
240268,University of Wisconsin-Eau Claire,3530,5878,19856.33333,10448.33333,10-000 - 19-999,Public,Small,Wisconsin,10000,11300,59,41.18584071,0,3,3,0,1,2,90,1,2,1,11300,public,yes,0,0,0,32,12,19,35,14,20,19,9,10,5,2,3,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
221740,The University of Tennessee at Chattanooga,7365,5059,24021.33333,11597.33333,10-000 - 19-999,Public,Midsize,Tennessee,10000,11438,56,44.40461619,0,2,2,0,12,3,72,2,1,8,11438,public,yes,1,0,0,30,12,18,26,12,14,18,8,9,10,5,5,4,2,2,2,1,1,3,1,1,1,0,1,0,0,0,-1,-1,-1
177968,Lindenwood University,8708,5672,29096.66667,14716.66667,10-000 - 19-999,Private not-for-profit,Small,Missouri,10000,11483,61,39.46703823,1,1,0,0,19,0,59,10,8,2,11483,private,yes,2,0,1,13,5,7,17,8,8,16,8,8,17,6,10,10,3,6,7,2,4,10,2,7,4,1,3,0,0,0,1,0,1
151324,Indiana State University,6880,6171,20121.33333,7070.333333,10-000 - 19-999,Public,Small,Indiana,10000,11528,55,45.42852186,0,1,1,0,14,2,72,2,5,2,11528,public,yes,0,0,0,30,13,17,22,11,11,16,7,8,10,4,5,6,2,3,4,1,2,6,2,3,2,0,1,0,0,0,-1,-1,-1
211440,Carnegie Mellon University,23232,7110,57520,27178,10-000 - 19-999,Private not-for-profit,Large,Pennsylvania,10000,11531,37,62.93469777,0,16,16,0,4,5,36,7,31,2,11531,private,yes,1,0,0,22,13,9,23,13,10,22,13,8,19,13,5,6,4,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
130493,Southern Connecticut State University,7060,6178,20598,7360,10-000 - 19-999,Public,Midsize,Connecticut,10000,11533,64,36.12243128,0,2,2,0,13,9,69,5,0,2,11533,public,yes,2,0,1,20,6,13,24,9,15,21,8,12,14,5,8,5,2,3,3,1,2,4,1,3,2,0,1,0,0,0,-1,-1,-1
147776,Northeastern Illinois University,8016,4455,25304,12833,10-000 - 19-999,Public,Large,Illinois,10000,11580,57,42.69430052,0,9,9,0,10,28,42,5,4,1,11580,public,yes,0,0,0,9,4,5,13,5,8,23,9,13,24,10,13,11,5,6,6,2,3,6,2,4,3,1,2,0,0,0,0,0,0
144281,Columbia College-Chicago,9165,7501,33790.33333,17124.33333,10-000 - 19-999,Private not-for-profit,Large,Illinois,10000,11625,54,46.09892473,0,3,2,0,17,12,61,1,2,4,11625,private,yes,0,0,0,30,12,17,32,14,17,21,11,10,9,4,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
217819,College of Charleston,8778,6234,26060.66667,11048.66667,10-000 - 19-999,Public,Midsize,South Carolina,10000,11649,64,36.38080522,0,2,1,0,6,3,83,2,1,2,11649,public,yes,0,0,0,33,11,22,34,11,22,14,6,7,7,3,4,2,1,1,1,0,0,2,0,1,1,0,1,0,0,0,-1,-1,-1
127060,University of Denver,18915,6660,48477,22902,10-000 - 19-999,Private not-for-profit,Large,Colorado,10000,11797,57,42.97702806,1,4,4,0,3,7,69,5,9,2,11797,private,yes,0,0,0,17,7,9,19,8,10,17,6,10,20,8,11,9,4,4,5,2,3,6,2,3,2,0,1,0,0,0,0,0,0
186399,Rutgers University-Newark,10679,7295,29437.33333,11463.33333,10-000 - 19-999,Public,Large,New Jersey,10000,11804,51,48.89867841,0,20,18,2,16,16,33,6,7,2,11804,public,yes,1,0,0,14,7,7,18,8,9,21,10,10,19,10,9,10,5,4,5,3,2,5,2,3,2,0,1,0,0,0,0,0,0
174233,University of Minnesota-Duluth,5131,6938,21412,9343,10-000 - 19-999,Public,Small,Minnesota,10000,11806,47,52.55802135,1,3,3,0,2,1,85,4,2,2,11806,public,yes,5,2,3,33,17,16,32,16,15,18,11,7,5,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
183026,Southern New Hampshire University,15500,10321,37112,11291,10-000 - 19-999,Private not-for-profit,Midsize,New Hampshire,10000,11851,57,42.9162096,0,3,0,2,1,1,20,69,7,0,11851,private,yes,2,1,1,10,4,6,10,5,5,13,6,7,21,9,11,13,5,8,9,3,5,12,4,7,4,1,3,0,0,0,0,0,0
130794,Yale University,36366,5803,58250,16081,10-000 - 19-999,Private not-for-profit,Midsize,Connecticut,10000,11875,50,49.72631579,0,12,12,0,5,7,48,6,17,4,11875,private,yes,0,0,0,20,10,10,21,10,10,18,8,9,28,14,14,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138354,The University of West Florida,5383,4949,18785.33333,8453.333333,10-000 - 19-999,Public,Small,Florida,10000,11982,59,40.98647972,1,4,4,0,11,7,73,0,2,3,11982,public,yes,0,0,0,18,7,10,20,8,12,21,9,12,15,6,8,7,3,4,4,1,2,7,2,4,3,1,2,0,0,0,-1,-1,-1
239105,Marquette University,13995,8207,39752,17550,10-000 - 19-999,Private not-for-profit,Large,Wisconsin,10000,12002,51,48.71688052,0,4,4,0,4,6,75,5,5,2,12002,private,yes,0,0,0,31,14,16,29,14,15,17,8,9,10,5,5,4,2,1,2,1,0,2,1,1,0,0,0,0,0,0,-1,-1,-1
196130,SUNY College at Buffalo,6508,5915,19538.33333,7115.333333,10-000 - 19-999,Public,Large,New York,10000,12204,60,39.96230744,1,2,2,0,14,6,63,12,1,1,12204,public,yes,0,0,0,20,8,12,25,9,16,23,9,13,13,5,7,5,2,3,3,1,2,5,1,3,2,0,1,0,0,0,0,0,0
190637,CUNY Lehman College,8028,4192,18430.5,6210.5,10-000 - 19-999,Public,Large,New York,10000,12287,70,29.52714251,0,5,5,0,30,47,14,0,4,0,12287,public,yes,10,3,6,11,4,7,14,4,9,16,5,11,16,4,12,10,2,7,6,1,4,9,2,7,3,0,2,0,0,0,-1,-1,-1
142276,Idaho State University,5011,6242,20467.33333,9214.333333,10-000 - 19-999,Public,Small,Idaho,10000,12418,54,46.40038654,1,2,1,0,1,7,77,7,4,1,12418,public,yes,1,0,0,15,6,9,14,6,8,18,8,9,20,10,9,12,6,5,6,2,3,7,2,4,3,1,2,0,0,0,0,0,0
194310,Pace University-New York,23268,7441,48311.33333,17602.33333,10-000 - 19-999,Private not-for-profit,Large,New York,10000,12593,60,40.06193917,0,9,9,0,10,12,46,10,10,2,12593,private,yes,1,0,1,23,8,14,21,8,13,20,8,12,15,6,9,6,2,3,3,1,1,5,2,2,2,1,1,0,0,0,0,0,0
131159,American University,20525,8184,49337,20628,10-000 - 19-999,Private not-for-profit,Large,District of Columbia,10000,12724,59,40.95410248,0,6,6,0,7,8,51,16,9,2,12724,private,yes,1,0,0,21,9,11,26,10,15,18,7,10,19,8,10,5,2,2,2,1,1,1,1,0,0,0,0,0,0,0,2,0,2
221999,Vanderbilt University,37641,7322,58554,13591,10-000 - 19-999,Private not-for-profit,Large,Tennessee,10000,12836,53,46.6110938,0,6,6,0,7,6,64,5,9,3,12836,private,yes,0,0,0,21,10,11,26,13,13,19,8,10,19,8,10,6,3,3,2,1,1,2,1,1,1,0,1,0,0,0,-1,-1,-1
160755,Tulane University of Louisiana,25005,8111,56484,23368,10-000 - 19-999,Private not-for-profit,Large,Louisiana,10000,12845,55,44.66329311,1,5,5,0,7,4,62,12,8,2,12845,private,yes,12,5,7,12,4,7,23,10,13,16,7,9,18,9,9,6,3,3,3,1,1,3,1,2,1,0,0,0,0,0,0,0,0
225432,University of Houston-Downtown,8214,2309,22088,11565,10-000 - 19-999,Public,Large,Texas,10000,12918,61,38.60504722,0,9,8,0,28,37,20,1,5,1,12918,public,yes,0,0,0,12,5,7,13,5,7,22,9,13,24,9,14,11,4,7,6,2,3,6,1,4,2,0,1,0,0,0,-1,-1,-1
127741,University of Northern Colorado,5564,5712,20495,9219,10-000 - 19-999,Public,Small,Colorado,10000,13038,64,35.64196963,0,2,2,0,3,12,68,10,2,2,13038,public,yes,2,0,1,29,10,18,25,9,16,15,6,8,10,3,6,5,1,3,3,1,2,5,1,4,2,0,2,0,0,0,-1,-1,-1
106245,University of Arkansas at Little Rock,9854,4101,21565.66667,7610.666667,10-000 - 19-999,Public,Midsize,Arkansas,10000,13068,61,39.40159167,0,2,2,0,23,4,60,4,4,3,13068,public,yes,9,3,5,10,4,5,12,5,7,17,7,10,17,7,10,11,4,7,7,2,4,8,2,5,4,1,3,0,0,0,0,0,0
141264,Valdosta State University,7331,5835,23386.66667,10220.66667,10-000 - 19-999,Public,Small,Georgia,10000,13089,62,37.69577508,0,1,1,0,31,4,57,2,2,3,13089,public,yes,0,0,0,28,10,18,25,10,15,19,7,11,9,3,6,5,2,3,3,0,2,4,1,3,2,0,1,0,0,0,-1,-1,-1
199218,University of North Carolina at Wilmington,6367,5619,18639,6653,10-000 - 19-999,Public,Midsize,North Carolina,10000,13145,60,39.83263598,1,2,2,0,4,5,83,2,1,2,13145,public,yes,1,0,0,28,10,17,33,12,20,17,8,9,9,4,5,4,1,2,2,0,1,2,0,1,1,0,0,0,0,0,-1,-1,-1
110574,California State University-East Bay,9862,5455,24010,8693,10-000 - 19-999,Public,Midsize,California,10000,13160,60,39.5212766,0,25,24,1,10,19,22,10,10,4,13160,public,yes,0,0,0,14,5,9,17,6,10,25,10,14,20,8,11,8,3,4,4,1,2,5,1,3,3,0,2,0,0,0,-1,-1,-1
154095,University of Northern Iowa,5212,5616,19319.33333,8491.333333,10-000 - 19-999,Public,Small,Iowa,10000,13168,58,41.7755164,0,1,1,0,3,2,87,2,4,1,13168,public,yes,0,0,0,23,8,14,32,13,19,25,12,13,8,4,4,3,1,2,2,0,1,2,0,1,1,0,1,0,0,0,-1,-1,-1
133650,Florida Agricultural and Mechanical University,6657,5856,19628,7115,10-000 - 19-999,Public,Midsize,Florida,10000,13204,60,39.58648894,0,1,1,0,91,2,5,0,1,0,13204,public,yes,0,0,0,26,9,16,28,11,17,25,10,14,11,4,6,3,1,2,1,0,0,1,0,1,0,0,0,0,0,0,-1,-1,-1
231174,University of Vermont,12970,5963,34104.66667,15171.66667,10-000 - 19-999,Public,Small,Vermont,10000,13478,57,43.27051491,0,3,3,0,1,4,83,4,3,2,13478,public,yes,2,0,1,34,15,19,33,14,19,10,5,5,8,3,4,3,1,2,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0
240365,University of Wisconsin-Oshkosh,4259,5651,19347.33333,9437.333333,10-000 - 19-999,Public,Small,Wisconsin,10000,13513,60,40.42773625,1,3,3,0,2,2,89,1,1,1,13513,public,yes,9,2,6,24,9,14,25,11,14,18,8,10,9,4,5,4,1,2,2,1,1,4,1,2,1,0,1,0,0,0,-1,-1,-1
456348,Argosy University-Phoenix Online Division,4562,7988,35012,22462,10-000 - 19-999,Private for-profit,Large,Arizona,10000,13863,77,23.1046671,1,1,1,0,34,7,44,6,3,3,13863,for-profit,yes,0,0,0,1,0,0,3,0,2,8,1,7,18,4,14,17,3,13,13,3,10,21,5,16,14,3,10,0,0,0,0,0,0
106458,Arkansas State University-Main Campus,9209,5127,21508.33333,7172.333333,10-000 - 19-999,Public,Small,Arkansas,10000,13900,61,38.69064748,0,1,1,0,15,2,72,3,6,1,13900,public,yes,2,1,1,19,8,10,19,8,10,16,7,9,13,5,8,9,3,6,6,2,4,8,1,6,3,0,2,0,0,0,-1,-1,-1
237525,Marshall University,7822,5581,18580.33333,5177.333333,10-000 - 19-999,Public,Small,West Virginia,10000,13966,60,40.23342403,0,1,1,0,5,2,85,4,2,1,13966,public,yes,3,1,1,22,9,12,19,8,10,18,8,10,14,6,8,7,2,4,5,1,3,6,1,4,3,0,2,0,0,0,0,0,0
226091,Lamar University,7825,6593,24947,10529,10-000 - 19-999,Public,Midsize,Texas,10000,14020,61,38.77318117,1,4,4,0,27,8,53,4,3,0,14020,public,yes,4,1,2,18,8,10,16,7,9,16,7,8,14,5,8,9,3,6,6,2,4,9,2,6,3,0,2,0,0,0,-1,-1,-1
190558,CUNY College of Staten Island,5791,4624,18430.5,8015.5,10-000 - 19-999,Public,Large,New York,10000,14199,58,42.04521445,0,11,11,0,10,15,60,0,3,1,14199,public,yes,19,9,10,25,11,13,18,7,10,13,5,7,8,3,5,4,1,2,3,0,2,4,1,3,1,0,1,0,0,0,0,0,0
151102,Indiana University-Purdue University-Fort Wayne,6772,5265,22894,10857,10-000 - 19-999,Public,Large,Indiana,10000,14326,55,44.60421611,0,2,2,0,7,4,81,1,2,2,14326,public,yes,11,4,6,21,9,12,18,8,10,17,8,9,12,6,6,7,3,3,4,1,2,4,1,2,2,0,1,0,0,0,-1,-1,-1
110547,California State University-Dominguez Hills,8941,3620,22379.66667,9818.666667,10-000 - 19-999,Public,Small,California,10000,14364,66,33.89724311,0,11,10,0,20,43,15,7,2,3,14364,public,yes,3,1,1,13,4,8,11,4,7,21,8,13,21,7,13,10,3,7,6,1,4,7,1,5,4,0,3,0,0,0,-1,-1,-1
200332,North Dakota State University-Main Campus,4411,7429,21967.33333,10127.33333,10-000 - 19-999,Public,Midsize,North Dakota,10000,14399,45,55.43440517,1,2,1,0,2,1,81,4,9,1,14399,public,yes,0,0,0,29,15,13,29,16,13,21,12,8,9,5,3,4,2,2,2,1,1,2,0,1,1,0,0,0,0,0,-1,-1,-1
206695,Youngstown State University,6490,6241,18090.66667,5359.666667,10-000 - 19-999,Public,Small,Ohio,10000,14483,53,46.87564731,0,1,1,0,16,3,72,5,1,1,14483,public,yes,1,0,1,23,11,12,22,11,11,20,10,10,11,5,5,6,2,3,4,1,2,5,1,4,2,1,1,0,0,0,-1,-1,-1
196592,Touro College,14411,3500,23848,5937,10-000 - 19-999,Private not-for-profit,Large,New York,10000,14530,70,29.99311769,0,7,7,0,14,10,56,11,1,0,14530,private,yes,0,0,0,8,2,6,10,3,7,21,7,13,24,8,16,11,3,8,7,1,5,9,1,7,5,0,4,0,0,0,0,0,0
200280,University of North Dakota,4201,7968,21983.66667,9814.666667,10-000 - 19-999,Public,Small,North Dakota,10000,14697,49,51.13968837,2,1,1,0,2,2,80,5,7,1,14697,public,yes,0,0,0,25,12,12,24,12,11,19,10,9,13,7,6,6,3,3,3,1,2,4,1,2,2,0,1,0,0,0,-1,-1,-1
181394,University of Nebraska at Omaha,5457,5229,18976.66667,8290.666667,10-000 - 19-999,Public,Large,Nebraska,10000,14712,53,47.16557912,0,2,2,0,6,6,76,4,4,1,14712,public,yes,0,0,0,20,8,11,22,10,11,23,11,11,16,8,8,6,3,3,3,1,1,4,1,2,2,0,1,0,0,0,-1,-1,-1
229179,Texas Woman's University,7888,5945,18253,4420,10-000 - 19-999,Public,Midsize,Texas,10000,14718,90,10.42940617,1,8,8,0,21,18,49,1,2,1,14718,public,yes,1,0,0,10,0,9,12,0,11,18,1,17,20,2,17,12,1,10,8,1,7,10,1,9,5,0,4,0,0,0,-1,-1,-1
164924,Boston College,30844,4292,51812,16676,10-000 - 19-999,Private not-for-profit,Small,Massachusetts,10000,14754,54,45.55374814,0,8,8,0,4,8,61,11,7,2,14754,private,yes,0,0,0,28,13,15,31,14,16,10,4,5,15,6,8,6,3,3,2,1,1,2,1,1,1,0,1,0,0,0,-1,-1,-1
102094,University of South Alabama,5774,7167,17765.33333,4824.333333,10-000 - 19-999,Public,Midsize,Alabama,10000,14769,60,39.9553118,1,3,3,0,18,2,66,4,4,1,14769,public,yes,1,0,1,20,8,11,19,8,11,20,9,11,16,6,9,7,2,4,4,1,3,5,1,4,2,0,1,0,0,0,-1,-1,-1
190600,CUNY John Jay College of Criminal Justice,7352,4554,18381.5,6475.5,10-000 - 19-999,Public,Large,New York,10000,14788,57,42.62915878,0,9,9,0,21,39,27,0,3,1,14788,public,yes,16,6,9,24,10,13,20,8,11,15,6,9,10,4,6,4,2,2,2,1,1,3,1,1,1,0,0,0,0,0,-1,-1,-1
237011,Western Washington University,6607,5398,21183.66667,9178.666667,10-000 - 19-999,Public,Small,Washington,10000,14842,56,43.82158739,1,6,6,0,2,6,77,2,1,5,14842,public,yes,0,0,0,32,13,19,34,14,20,19,9,9,6,3,3,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,-1,-1,-1
156125,Wichita State University,5461,5409,18372.33333,7502.333333,10-000 - 19-999,Public,Large,Kansas,10000,14909,54,45.9789389,1,6,6,0,7,7,64,5,9,2,14909,public,yes,2,1,1,15,6,8,19,8,10,22,11,11,17,9,8,8,4,4,4,1,2,5,1,3,2,0,1,0,0,0,-1,-1,-1
227377,The University of Texas at Brownsville,7008,3584,18691.66667,8099.666667,10-000 - 19-999,Public,Midsize,Texas,10000,14918,58,41.76163025,0,1,1,0,0,89,5,0,5,0,14918,public,yes,13,5,7,22,9,12,16,7,8,13,6,7,12,5,7,8,3,5,5,1,3,5,1,3,1,0,1,0,0,0,-1,-1,-1
144050,University of Chicago,27666,6401,59950,25883,10-000 - 19-999,Private not-for-profit,Large,Illinois,10000,14979,43,57.07991188,0,12,12,0,4,4,44,11,20,4,14979,private,yes,0,0,0,16,8,8,16,8,8,13,7,6,27,16,11,13,9,4,5,3,1,3,2,1,1,0,0,0,0,0,-1,-1,-1
223232,Baylor University,16625,7794,45011,20592,10-000 - 19-999,Private not-for-profit,Midsize,Texas,10000,15029,56,43.52252312,0,6,6,0,7,12,66,1,3,4,15029,private,yes,1,0,0,37,15,22,34,14,19,14,6,7,6,3,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1
191241,Fordham University,19513,7201,53723.66667,27009.66667,10-000 - 19-999,Private not-for-profit,Large,New York,10000,15189,56,44.18329054,0,7,7,0,7,12,57,8,7,2,15189,private,yes,2,1,1,24,10,13,22,10,11,15,6,9,17,7,9,8,3,4,3,1,1,4,1,2,2,0,1,0,0,0,0,0,0
220075,East Tennessee State University,7023,5216,25789.33333,13550.33333,10-000 - 19-999,Public,Small,Tennessee,10000,15250,58,42.47868852,0,2,2,0,6,2,85,2,2,2,15250,public,yes,0,0,0,20,8,12,23,10,13,22,10,11,13,5,7,6,2,3,4,1,2,5,1,3,2,0,1,0,0,0,-1,-1,-1
426314,Embry-Riddle Aeronautical University-Worldwide,1979,5250,15856,8627,10-000 - 19-999,Private not-for-profit,Small,Florida,10000,15320,14,86.39033943,0,2,2,0,6,10,36,45,1,0,15320,private,yes,0,0,0,0,0,0,1,1,0,6,5,1,25,21,3,22,19,2,13,11,1,22,20,2,6,5,0,0,0,0,0,0,0
